A�o Emisi�n	Cod Distrito Veh�culo	Distrito Veh�culo	Cod Barrio Veh�culo	Barrio Veh�culo	Numero veh�culos Vivienda	N�mero Viviendas
2020	17	VILLAVERDE	1	VILLAVERDE ALTO C.H.	19	4
2020	17	VILLAVERDE	1	VILLAVERDE ALTO C.H.	20	3
2020	17	VILLAVERDE	1	VILLAVERDE ALTO C.H.	21	1
2020	17	VILLAVERDE	1	VILLAVERDE ALTO C.H.	22	3
2020	17	VILLAVERDE	1	VILLAVERDE ALTO C.H.	23	1
2020	17	VILLAVERDE	1	VILLAVERDE ALTO C.H.	26	2
2020	17	VILLAVERDE	1	VILLAVERDE ALTO C.H.	27	3
2020	17	VILLAVERDE	1	VILLAVERDE ALTO C.H.	28	1
2020	17	VILLAVERDE	1	VILLAVERDE ALTO C.H.	32	2
2020	17	VILLAVERDE	1	VILLAVERDE ALTO C.H.	33	1
2020	17	VILLAVERDE	1	VILLAVERDE ALTO C.H.	35	1
2020	17	VILLAVERDE	1	VILLAVERDE ALTO C.H.	36	1
2020	17	VILLAVERDE	1	VILLAVERDE ALTO C.H.	37	2
2020	17	VILLAVERDE	1	VILLAVERDE ALTO C.H.	40	1
2020	17	VILLAVERDE	1	VILLAVERDE ALTO C.H.	42	1
2020	17	VILLAVERDE	1	VILLAVERDE ALTO C.H.	46	1
2020	17	VILLAVERDE	1	VILLAVERDE ALTO C.H.	48	2
2020	17	VILLAVERDE	1	VILLAVERDE ALTO C.H.	54	2
2020	17	VILLAVERDE	1	VILLAVERDE ALTO C.H.	57	1
2020	17	VILLAVERDE	1	VILLAVERDE ALTO C.H.	102	1
2020	17	VILLAVERDE	2	SAN CRISTOBAL	1	2825
2020	17	VILLAVERDE	2	SAN CRISTOBAL	2	591
2020	17	VILLAVERDE	2	SAN CRISTOBAL	3	179
2020	17	VILLAVERDE	2	SAN CRISTOBAL	4	44
2020	17	VILLAVERDE	2	SAN CRISTOBAL	5	27
2020	17	VILLAVERDE	2	SAN CRISTOBAL	6	11
2020	17	VILLAVERDE	2	SAN CRISTOBAL	7	6
2020	17	VILLAVERDE	2	SAN CRISTOBAL	8	6
2020	17	VILLAVERDE	2	SAN CRISTOBAL	9	1
2020	17	VILLAVERDE	2	SAN CRISTOBAL	10	1
2020	17	VILLAVERDE	2	SAN CRISTOBAL	11	1
2020	17	VILLAVERDE	2	SAN CRISTOBAL	12	1
2020	17	VILLAVERDE	2	SAN CRISTOBAL	13	1
2020	17	VILLAVERDE	2	SAN CRISTOBAL	18	1
2020	17	VILLAVERDE	2	SAN CRISTOBAL	19	1
2020	17	VILLAVERDE	2	SAN CRISTOBAL	21	1
2020	17	VILLAVERDE	2	SAN CRISTOBAL	49	1
2020	17	VILLAVERDE	3	BUTARQUE	1	3610
2020	17	VILLAVERDE	3	BUTARQUE	2	1203
2020	17	VILLAVERDE	3	BUTARQUE	3	282
2020	17	VILLAVERDE	3	BUTARQUE	4	108
2020	17	VILLAVERDE	3	BUTARQUE	5	37
2020	17	VILLAVERDE	3	BUTARQUE	6	15
2020	17	VILLAVERDE	3	BUTARQUE	7	11
2020	17	VILLAVERDE	3	BUTARQUE	8	9
2020	17	VILLAVERDE	3	BUTARQUE	9	3
2020	17	VILLAVERDE	3	BUTARQUE	11	3
2020	17	VILLAVERDE	3	BUTARQUE	12	1
2020	17	VILLAVERDE	3	BUTARQUE	13	1
2020	17	VILLAVERDE	3	BUTARQUE	14	2
2020	17	VILLAVERDE	3	BUTARQUE	15	2
2020	17	VILLAVERDE	3	BUTARQUE	17	1
2020	17	VILLAVERDE	3	BUTARQUE	22	1
2020	17	VILLAVERDE	3	BUTARQUE	26	1
2020	17	VILLAVERDE	3	BUTARQUE	29	1
2020	17	VILLAVERDE	3	BUTARQUE	32	1
2020	17	VILLAVERDE	3	BUTARQUE	38	1
2020	17	VILLAVERDE	3	BUTARQUE	39	1
2020	17	VILLAVERDE	4	LOS ROSALES	1	6850
2020	17	VILLAVERDE	4	LOS ROSALES	2	2069
2020	17	VILLAVERDE	4	LOS ROSALES	3	589
2020	17	VILLAVERDE	4	LOS ROSALES	4	212
2020	17	VILLAVERDE	4	LOS ROSALES	5	109
2020	17	VILLAVERDE	4	LOS ROSALES	6	88
2020	17	VILLAVERDE	4	LOS ROSALES	7	41
2020	17	VILLAVERDE	4	LOS ROSALES	8	31
2020	17	VILLAVERDE	4	LOS ROSALES	9	19
2020	17	VILLAVERDE	4	LOS ROSALES	10	3
2020	17	VILLAVERDE	4	LOS ROSALES	11	11
2020	17	VILLAVERDE	4	LOS ROSALES	12	7
2020	17	VILLAVERDE	4	LOS ROSALES	13	6
2020	17	VILLAVERDE	4	LOS ROSALES	14	2
2020	17	VILLAVERDE	4	LOS ROSALES	15	1
2020	17	VILLAVERDE	4	LOS ROSALES	16	4
2020	17	VILLAVERDE	4	LOS ROSALES	17	2
2020	17	VILLAVERDE	4	LOS ROSALES	18	3
2020	17	VILLAVERDE	4	LOS ROSALES	19	2
2020	17	VILLAVERDE	4	LOS ROSALES	21	3
2020	17	VILLAVERDE	4	LOS ROSALES	22	1
2020	17	VILLAVERDE	4	LOS ROSALES	23	1
2020	17	VILLAVERDE	4	LOS ROSALES	25	1
2020	17	VILLAVERDE	4	LOS ROSALES	26	1
2020	17	VILLAVERDE	4	LOS ROSALES	27	1
2020	17	VILLAVERDE	4	LOS ROSALES	29	2
2020	17	VILLAVERDE	4	LOS ROSALES	30	1
2020	17	VILLAVERDE	4	LOS ROSALES	32	1
2020	17	VILLAVERDE	4	LOS ROSALES	35	1
2020	17	VILLAVERDE	4	LOS ROSALES	51	1
2020	17	VILLAVERDE	5	LOS ANGELES	1	6531
2020	17	VILLAVERDE	5	LOS ANGELES	2	1887
2020	17	VILLAVERDE	5	LOS ANGELES	3	535
2020	17	VILLAVERDE	5	LOS ANGELES	4	148
2020	17	VILLAVERDE	5	LOS ANGELES	5	85
2020	17	VILLAVERDE	5	LOS ANGELES	6	50
2020	17	VILLAVERDE	5	LOS ANGELES	7	25
2020	17	VILLAVERDE	5	LOS ANGELES	8	12
2020	17	VILLAVERDE	5	LOS ANGELES	9	13
2020	17	VILLAVERDE	5	LOS ANGELES	10	5
2020	17	VILLAVERDE	5	LOS ANGELES	11	6
2020	17	VILLAVERDE	5	LOS ANGELES	12	3
2020	17	VILLAVERDE	5	LOS ANGELES	13	3
2020	17	VILLAVERDE	5	LOS ANGELES	14	1
2020	17	VILLAVERDE	5	LOS ANGELES	16	1
2020	17	VILLAVERDE	5	LOS ANGELES	17	1
2020	17	VILLAVERDE	5	LOS ANGELES	18	1
2020	17	VILLAVERDE	5	LOS ANGELES	19	1
2020	17	VILLAVERDE	5	LOS ANGELES	23	1
2020	17	VILLAVERDE	5	LOS ANGELES	24	1
2020	17	VILLAVERDE	5	LOS ANGELES	34	1
2020	17	VILLAVERDE	5	LOS ANGELES	161	1
2020	17	VILLAVERDE	5	LOS ANGELES	186	1
2020	18	VILLA DE VALLECAS	0		1	24
2020	18	VILLA DE VALLECAS	0		2	1
2020	18	VILLA DE VALLECAS	0		3	2
2020	18	VILLA DE VALLECAS	0		4	1
2020	18	VILLA DE VALLECAS	0		13	1
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	1	9217
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	2	2567
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	3	775
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	4	329
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	5	157
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	6	76
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	7	52
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	8	31
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	9	22
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	10	14
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	11	13
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	12	11
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	13	7
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	14	7
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	15	4
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	16	3
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	17	4
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	18	4
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	19	3
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	20	1
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	21	5
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	22	5
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	23	2
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	25	2
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	29	1
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	30	2
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	31	1
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	33	1
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	35	1
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	41	3
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	45	1
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	49	1
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	54	1
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	67	1
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	74	1
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	80	1
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	98	1
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	188	1
2020	18	VILLA DE VALLECAS	1	CASCO H.VALLECAS	329	1
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	1	3926
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	2	1607
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	3	734
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	4	326
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	5	160
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	6	88
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	7	37
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	8	26
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	9	19
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	10	10
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	11	11
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	12	3
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	13	2
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	14	3
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	15	5
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	16	1
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	17	4
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	18	1
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	20	3
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	21	2
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	22	1
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	23	3
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	25	3
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	27	1
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	28	1
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	29	2
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	32	2
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	40	1
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	43	1
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	44	1
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	45	1
2020	18	VILLA DE VALLECAS	2	SANTA EUGENIA	127	1
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	1	6760
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	2	1858
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	3	433
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	4	143
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	5	65
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	6	46
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	7	25
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	8	9
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	9	16
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	10	7
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	11	7
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	12	1
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	13	4
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	14	3
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	16	1
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	17	3
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	18	2
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	20	1
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	21	2
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	22	1
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	27	1
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	32	1
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	35	1
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	40	1
2020	18	VILLA DE VALLECAS	3	ENSANCHE DE VALLECAS	75	1
2020	19	VICALVARO	0		1	100
2020	19	VICALVARO	0		2	29
2020	19	VICALVARO	0		3	13
2020	19	VICALVARO	0		4	5
2020	19	VICALVARO	0		5	8
2020	19	VICALVARO	0		6	1
2020	19	VICALVARO	0		7	3
2020	19	VICALVARO	0		40	1
2020	19	VICALVARO	1	CASCO H.VICALVARO	1	8369
2020	19	VICALVARO	1	CASCO H.VICALVARO	2	2313
2020	19	VICALVARO	1	CASCO H.VICALVARO	3	691
2020	19	VICALVARO	1	CASCO H.VICALVARO	4	262
2020	19	VICALVARO	1	CASCO H.VICALVARO	5	132
2020	19	VICALVARO	1	CASCO H.VICALVARO	6	58
2020	19	VICALVARO	1	CASCO H.VICALVARO	7	39
2020	19	VICALVARO	1	CASCO H.VICALVARO	8	24
2020	19	VICALVARO	1	CASCO H.VICALVARO	9	13
2020	19	VICALVARO	1	CASCO H.VICALVARO	10	14
2020	19	VICALVARO	1	CASCO H.VICALVARO	11	6
2020	19	VICALVARO	1	CASCO H.VICALVARO	12	6
2020	19	VICALVARO	1	CASCO H.VICALVARO	13	9
2020	19	VICALVARO	1	CASCO H.VICALVARO	14	4
2020	19	VICALVARO	1	CASCO H.VICALVARO	15	7
2020	19	VICALVARO	1	CASCO H.VICALVARO	16	2
2020	19	VICALVARO	1	CASCO H.VICALVARO	17	3
2020	19	VICALVARO	1	CASCO H.VICALVARO	18	2
2020	19	VICALVARO	1	CASCO H.VICALVARO	20	2
2020	19	VICALVARO	1	CASCO H.VICALVARO	22	3
2020	19	VICALVARO	1	CASCO H.VICALVARO	24	1
2020	19	VICALVARO	1	CASCO H.VICALVARO	26	1
2020	19	VICALVARO	1	CASCO H.VICALVARO	28	1
2020	19	VICALVARO	1	CASCO H.VICALVARO	30	1
2020	19	VICALVARO	1	CASCO H.VICALVARO	33	1
2020	19	VICALVARO	1	CASCO H.VICALVARO	39	1
2020	19	VICALVARO	1	CASCO H.VICALVARO	45	1
2020	19	VICALVARO	1	CASCO H.VICALVARO	47	1
2020	19	VICALVARO	1	CASCO H.VICALVARO	153	1
2020	19	VICALVARO	1	CASCO H.VICALVARO	226	1
2020	19	VICALVARO	2	VALDEBERNARDO	1	2125
2020	19	VICALVARO	2	VALDEBERNARDO	2	708
2020	19	VICALVARO	2	VALDEBERNARDO	3	227
2020	19	VICALVARO	2	VALDEBERNARDO	4	106
2020	19	VICALVARO	2	VALDEBERNARDO	5	76
2020	19	VICALVARO	2	VALDEBERNARDO	6	32
2020	19	VICALVARO	2	VALDEBERNARDO	7	24
2020	19	VICALVARO	2	VALDEBERNARDO	8	13
2020	19	VICALVARO	2	VALDEBERNARDO	9	11
2020	19	VICALVARO	2	VALDEBERNARDO	10	13
2020	19	VICALVARO	2	VALDEBERNARDO	11	7
2020	19	VICALVARO	2	VALDEBERNARDO	12	2
2020	19	VICALVARO	2	VALDEBERNARDO	13	1
2020	19	VICALVARO	2	VALDEBERNARDO	14	2
2020	19	VICALVARO	2	VALDEBERNARDO	17	2
2020	19	VICALVARO	2	VALDEBERNARDO	19	1
2020	19	VICALVARO	2	VALDEBERNARDO	21	1
2020	19	VICALVARO	2	VALDEBERNARDO	25	2
2020	19	VICALVARO	2	VALDEBERNARDO	27	1
2020	19	VICALVARO	2	VALDEBERNARDO	35	1
2020	19	VICALVARO	2	VALDEBERNARDO	36	2
2020	19	VICALVARO	2	VALDEBERNARDO	41	1
2020	19	VICALVARO	2	VALDEBERNARDO	49	1
2020	19	VICALVARO	2	VALDEBERNARDO	50	1
2020	19	VICALVARO	2	VALDEBERNARDO	51	2
2020	19	VICALVARO	2	VALDEBERNARDO	52	1
2020	19	VICALVARO	2	VALDEBERNARDO	53	1
2020	19	VICALVARO	2	VALDEBERNARDO	67	1
2020	19	VICALVARO	2	VALDEBERNARDO	70	1
2020	19	VICALVARO	2	VALDEBERNARDO	73	1
2020	19	VICALVARO	3	VALDERRIVAS	1	3424
2020	19	VICALVARO	3	VALDERRIVAS	2	1244
2020	19	VICALVARO	3	VALDERRIVAS	3	221
2020	19	VICALVARO	3	VALDERRIVAS	4	72
2020	19	VICALVARO	3	VALDERRIVAS	5	20
2020	19	VICALVARO	3	VALDERRIVAS	6	4
2020	19	VICALVARO	3	VALDERRIVAS	7	2
2020	19	VICALVARO	3	VALDERRIVAS	8	8
2020	19	VICALVARO	3	VALDERRIVAS	9	1
2020	19	VICALVARO	3	VALDERRIVAS	10	3
2020	19	VICALVARO	3	VALDERRIVAS	11	2
2020	19	VICALVARO	3	VALDERRIVAS	12	1
2020	19	VICALVARO	3	VALDERRIVAS	15	1
2020	19	VICALVARO	3	VALDERRIVAS	16	1
2020	19	VICALVARO	3	VALDERRIVAS	20	1
2020	19	VICALVARO	3	VALDERRIVAS	27	1
2020	19	VICALVARO	4	EL CA�AVERAL	1	331
2020	19	VICALVARO	4	EL CA�AVERAL	2	147
2020	19	VICALVARO	4	EL CA�AVERAL	3	15
2020	19	VICALVARO	4	EL CA�AVERAL	4	1
2020	19	VICALVARO	4	EL CA�AVERAL	6	1
2020	20	SAN BLAS-CANILLEJAS	0		1	98
2020	20	SAN BLAS-CANILLEJAS	0		2	28
2020	20	SAN BLAS-CANILLEJAS	0		3	13
2020	20	SAN BLAS-CANILLEJAS	0		4	5
2020	20	SAN BLAS-CANILLEJAS	0		5	6
2020	20	SAN BLAS-CANILLEJAS	0		6	1
2020	20	SAN BLAS-CANILLEJAS	0		7	1
2020	20	SAN BLAS-CANILLEJAS	0		13	1
2020	20	SAN BLAS-CANILLEJAS	0		14	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	1	5978
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	2	1631
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	3	471
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	4	156
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	5	72
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	6	45
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	7	23
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	8	23
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	9	16
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	10	8
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	11	7
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	12	6
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	13	10
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	14	9
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	15	6
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	16	3
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	17	7
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	18	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	19	3
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	20	2
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	22	2
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	23	3
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	24	2
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	25	3
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	26	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	27	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	28	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	29	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	30	2
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	34	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	36	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	37	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	40	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	42	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	43	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	52	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	53	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	55	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	57	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	64	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	65	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	77	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	87	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	97	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	156	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	223	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	448	1
2020	20	SAN BLAS-CANILLEJAS	1	SIMANCAS	1304	1
2020	20	SAN BLAS-CANILLEJAS	2	HELLIN	1	2048
2020	20	SAN BLAS-CANILLEJAS	2	HELLIN	2	508
2020	20	SAN BLAS-CANILLEJAS	2	HELLIN	3	130
2020	20	SAN BLAS-CANILLEJAS	2	HELLIN	4	50
2020	20	SAN BLAS-CANILLEJAS	2	HELLIN	5	24
2020	20	SAN BLAS-CANILLEJAS	2	HELLIN	6	5
2020	20	SAN BLAS-CANILLEJAS	2	HELLIN	7	1
2020	20	SAN BLAS-CANILLEJAS	2	HELLIN	8	2
2020	20	SAN BLAS-CANILLEJAS	2	HELLIN	9	1
2020	20	SAN BLAS-CANILLEJAS	2	HELLIN	10	4
2020	20	SAN BLAS-CANILLEJAS	2	HELLIN	22	1
2020	20	SAN BLAS-CANILLEJAS	3	AMPOSTA	1	1874
2020	20	SAN BLAS-CANILLEJAS	3	AMPOSTA	2	408
2020	20	SAN BLAS-CANILLEJAS	3	AMPOSTA	3	102
2020	20	SAN BLAS-CANILLEJAS	3	AMPOSTA	4	30
2020	20	SAN BLAS-CANILLEJAS	3	AMPOSTA	5	11
2020	20	SAN BLAS-CANILLEJAS	3	AMPOSTA	6	9
2020	20	SAN BLAS-CANILLEJAS	3	AMPOSTA	7	2
2020	20	SAN BLAS-CANILLEJAS	3	AMPOSTA	8	3
2020	20	SAN BLAS-CANILLEJAS	3	AMPOSTA	9	2
2020	20	SAN BLAS-CANILLEJAS	3	AMPOSTA	10	3
2020	20	SAN BLAS-CANILLEJAS	3	AMPOSTA	11	2
2020	20	SAN BLAS-CANILLEJAS	3	AMPOSTA	13	2
2020	20	SAN BLAS-CANILLEJAS	3	AMPOSTA	17	1
2020	20	SAN BLAS-CANILLEJAS	4	ARCOS	1	5306
2020	20	SAN BLAS-CANILLEJAS	4	ARCOS	2	1489
2020	20	SAN BLAS-CANILLEJAS	4	ARCOS	3	345
2020	20	SAN BLAS-CANILLEJAS	4	ARCOS	4	125
2020	20	SAN BLAS-CANILLEJAS	4	ARCOS	5	56
2020	20	SAN BLAS-CANILLEJAS	4	ARCOS	6	22
2020	20	SAN BLAS-CANILLEJAS	4	ARCOS	7	8
2020	20	SAN BLAS-CANILLEJAS	4	ARCOS	8	9
2020	20	SAN BLAS-CANILLEJAS	4	ARCOS	9	5
2020	20	SAN BLAS-CANILLEJAS	4	ARCOS	10	12
2020	20	SAN BLAS-CANILLEJAS	4	ARCOS	11	4
2020	20	SAN BLAS-CANILLEJAS	4	ARCOS	12	1
2020	20	SAN BLAS-CANILLEJAS	4	ARCOS	13	2
2020	20	SAN BLAS-CANILLEJAS	4	ARCOS	14	4
2020	20	SAN BLAS-CANILLEJAS	4	ARCOS	15	2
2020	20	SAN BLAS-CANILLEJAS	4	ARCOS	18	1
2020	20	SAN BLAS-CANILLEJAS	4	ARCOS	77	1
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	1	5853
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	2	2199
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	3	682
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	4	221
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	5	118
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	6	73
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	7	51
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	8	26
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	9	14
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	10	12
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	11	11
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	12	4
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	13	11
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	14	7
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	15	2
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	16	4
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	17	3
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	18	3
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	19	2
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	21	3
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	22	1
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	24	1
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	25	1
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	27	1
2020	20	SAN BLAS-CANILLEJAS	5	ROSAS	28	2
